organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
30.0,5.0,40.0,180.0,8.5,60.0,1.63607,1.6362808,-0.0002107869537353313,4.017844,4.01766,0.00018420013427711268,1.6733009,1.6792364,-0.005935537687683068
30.0,2.4,40.0,300.0,9.0,55.0,2.2561202,2.2564504,-0.0003301950744627469,3.8050911,3.8042912,0.0007999426544187394,0.83641046,0.82883096,0.007579502856292719
30.0,2.4,40.0,219.99998,9.0,55.0,2.1768072,2.1770022,-0.000195034854125975,3.8644829,3.8645866,-0.00010372036132810791,0.618803,0.61460435,0.004198674291992166
30.0,4.8,30.0,300.0,8.0,60.0,0.84792954,0.84722286,0.000706677296295144,2.6581087,2.6590838,-0.0009750887573241052,3.018075,3.01599,0.0020849893188477076
30.0,2.0,40.0,300.0,7.5,60.0,2.4641948,2.4644418,-0.00024702537231435784,3.618956,3.6188357,0.00012038901977540206,0.68668056,0.6855248,0.0011557553436278845
26.0,5.0,30.0,300.0,11.0,60.0,0.6943367,0.69414544,0.00019127236038207762,2.4620333,2.4622421,-0.00020882821044931887,3.15942,3.1618092,-0.0023891865722656114
30.0,3.8,40.0,40.0,9.0,60.0,1.8145638,1.8146555,-9.174877929685188e-05,4.1466055,4.1467676,-0.0001621083618168484,0.71423084,0.7088921,0.005338735437774633
8.0,0.3,35.0,300.0,6.0,60.0,1.520189,1.5217886,-0.0015995531402588359,0.42292762,0.42373395,-0.0008063319732666274,0.5157888,0.5152063,0.0005824935638427675
30.0,1.7,40.0,290.0,8.5,60.0,2.4751806,2.4753554,-0.0001747740844728618,3.6560545,3.6557631,0.00029139676513656454,0.6435583,0.64489144,-0.0013331166166686836
27.0,2.1,40.0,300.0,10.0,60.0,2.391757,2.3914866,0.00027041141357431187,3.494392,3.4944856,-9.368181762692274e-05,0.82363355,0.8292496,-0.005616048402404816
1.0,2.1,35.0,150.0,5.0,20.0,0.25607097,0.25657076,-0.0004997885110473721,0.16972566,0.17093307,-0.0012074134906005785,-0.08472788,-0.07861531,-0.006112573338928229
27.0,0.8,40.0,300.0,10.0,60.0,2.461266,2.4615602,-0.00029415919799813395,3.3158572,3.3132432,0.0026139720123290466,0.53415567,0.5330347,0.0011209668281555452
27.0,3.7,35.0,300.0,10.0,60.0,1.5002074,1.5005335,-0.0003260758361816052,3.0029767,3.0026438,0.00033285596008303386,2.054613,2.0589979,-0.004384786596679735
30.0,5.0,40.0,250.00002,9.0,55.0,1.5961012,1.5969162,-0.0008150351821898383,3.9969997,3.9968276,0.00017214060058590164,1.8278221,1.8319654,-0.004143310804748612
29.0,2.6,40.0,290.0,6.0,55.0,2.206838,2.2066617,0.00017619253234846255,3.5372074,3.536698,0.0005093650360108448,0.6535403,0.65137273,0.0021675832438660114
27.0,5.0,40.0,300.0,9.0,60.0,1.7262598,1.7264514,-0.00019157238616940298,3.5495074,3.5497875,-0.00028012046813952196,1.9559909,1.9526898,0.003301110530090412
27.0,4.8,25.0,300.0,9.5,60.0,0.5945868,0.5943877,0.0001990896080017457,2.0632722,2.0626535,0.0006187377777098213,3.232089,3.2352166,-0.003127557336426001
27.0,5.0,30.0,210.0,10.0,60.0,0.61623126,0.61676884,-0.0005375773161315767,2.576878,2.5779157,-0.001037629168701315,2.8743343,2.8683167,0.006017635327148607
30.0,4.3,40.0,40.0,9.0,60.0,1.6827372,1.6827936,-5.6368745422252786e-05,4.1680474,4.1685295,-0.0004820718688964831,0.9430182,0.9428574,0.00016079801330570742
27.0,5.0,30.0,210.0,10.0,30.0,-0.23359072,-0.23387155,0.0002808279159546012,2.6215987,2.6204772,0.0011215205505372694,2.428339,2.4388585,-0.010519495483398256
30.0,2.0,40.0,290.0,8.5,60.0,2.4512055,2.4512153,-9.807980346554501e-06,3.6992195,3.6990576,0.00016186525573713695,0.7349934,0.72754455,0.007448848189544721
30.0,4.8,25.0,280.0,9.0,60.0,0.62339914,0.62286603,0.0005331084506225992,2.2989173,2.2982955,0.0006217935485839376,3.2899847,3.2844024,0.005582303063965011
30.0,5.0,40.0,170.0,9.0,55.0,1.5174683,1.5174677,6.332443236445329e-07,4.056826,4.0571237,-0.00029758534545898385,1.6146067,1.6177387,-0.0031319619094849482
30.0,5.0,35.0,270.0,9.0,55.0,0.9953902,0.99566716,-0.00027698322692870647,3.3312745,3.331754,-0.00047949057006846374,2.5632954,2.5633,-4.635620117099393e-06
30.0,4.8,40.0,50.0,9.0,60.0,1.5436047,1.5435557,4.903155975344298e-05,4.168687,4.1692314,-0.0005445332397462366,1.2217155,1.2272596,-0.005544149713134772
6.0,2.2,40.0,170.0,10.5,60.0,1.7557015,1.7584765,-0.0027749580993652323,0.9768064,0.9801369,-0.003330497793579079,0.10572851,0.102976084,0.002752423041931157
30.0,4.9,40.0,170.0,9.0,60.0,1.6697799,1.6718988,-0.0021189032638548877,4.0539117,4.0546484,-0.0007367140563960817,1.6185995,1.6239066,-0.005307065965270974
11.0,0.5,35.0,70.0,4.0,35.0,0.72537625,0.72620165,-0.0008254016403198561,0.91956615,0.9205396,-0.0009734455200195447,-0.23525643,-0.22805175,-0.007204683486938479
19.0,4.6,25.0,50.0,3.5,15.0,-0.530615,-0.5305743,-4.067211456293407e-05,1.1757827,1.1751564,0.0006262805114745085,1.597837,1.5945938,0.0032431712829590342
15.999999,2.8,30.0,210.0,9.0,30.0,0.13929868,0.13927379,2.4887444457999397e-05,1.3349819,1.3348774,0.00010451833496083474,1.0320575,1.0364331,-0.004375576272583004
9.0,2.4,30.0,240.0,6.5,60.0,0.89549875,0.89608216,-0.0005834074060058203,0.36968446,0.3688249,0.000859557778930653,1.05841,1.0631771,-0.004767051515197851
30.0,4.9,40.0,110.0,9.0,60.0,1.5909998,1.5912092,-0.00020935830993651372,4.112685,4.1122837,0.0004015035522462185,1.4528984,1.4524782,0.00042018314056391226
27.0,1.3,40.0,40.0,10.0,40.0,1.8350487,1.8364512,-0.0014025244628905753,3.4981132,3.4975333,0.0005798553649900562,-0.30672753,-0.30849963,0.0017721014279175051
30.0,3.9,25.0,210.0,9.0,40.0,0.2499752,0.2500476,-7.239553222654349e-05,2.3811011,2.3808243,0.0002768314392089799,2.3620584,2.3676305,-0.005572098892212107
26.0,2.6,35.0,240.0,11.0,20.0,0.3685634,0.36837956,0.0001838536199951224,3.0217247,3.0212712,0.00045350092773421835,0.85877013,0.8559807,0.002789432064819297
30.0,4.5,40.0,190.0,9.0,60.0,1.826096,1.8259423,0.00015375789184579602,4.0299373,4.029938,-7.326965327791868e-07,1.4704667,1.4711369,-0.0006701670211792798
27.0,2.4,40.0,300.0,10.0,60.0,2.3552487,2.3553243,-7.56103485106685e-05,3.5247462,3.525316,-0.0005698204193116396,0.91586715,0.91859823,-0.002731080170135458
30.0,2.9,40.0,280.0,9.0,60.0,2.3224826,2.322287,0.00019558590698220968,3.8481147,3.8481915,-7.677107238768244e-05,1.0308597,1.0285715,0.0022882087860107703
30.0,2.5,40.0,280.0,9.0,60.0,2.3828058,2.382795,1.082427978493783e-05,3.8055902,3.806042,-0.00045184725952163163,0.8911118,0.8886297,0.0024820911338806484
27.0,0.2,40.0,290.0,10.0,60.0,2.4357412,2.4353876,0.0003535861419678987,3.216258,3.2118528,0.0044052490112305165,0.4159689,0.41642052,-0.00045162504150392246
15.999999,4.9,25.0,280.0,9.0,60.0,0.30379057,0.3023228,0.0014677693054199192,0.83170414,0.83066154,0.0010425997094726247,2.649939,2.6493847,0.0005543602111814927
29.0,1.7,40.0,300.0,6.0,60.0,2.4656777,2.4656284,4.933818969732329e-05,3.3759937,3.3754911,0.0005026286376952349,0.4790551,0.48025852,-0.0012034133601379615
27.0,4.2,30.0,300.0,10.0,60.0,0.9692277,0.9691138,0.00011387162322995525,2.5072494,2.5064638,0.0007855553161619788,2.735385,2.7334058,0.001979141101074333
30.0,3.9,40.0,100.0,9.0,60.0,1.8708675,1.8706386,0.00022889076843268796,4.0944295,4.094401,2.8492950439051867e-05,0.92225564,0.9253645,-0.0031088647384643897
30.0,4.6,30.0,290.0,9.0,60.0,0.898768,0.89877677,-8.76224472046161e-06,2.7354455,2.735941,-0.0004955005798339407,2.9573846,2.952462,0.004922586334228374
30.0,3.8,35.0,300.0,8.5,60.0,1.5423332,1.5424852,-0.00015195472259521559,3.2120016,3.2120137,-1.2137881469698186e-05,2.0925446,2.094527,-0.0019824443359373056
30.0,5.0,40.0,250.00002,9.0,50.0,1.4495481,1.4482167,0.0013314252670288962,4.013085,4.0156255,-0.0025406115417476727,1.7583474,1.7567881,0.0015592920822142808
30.0,4.9,35.0,260.0,9.0,55.0,1.0191698,1.0196053,-0.00043549256591801644,3.3389459,3.339062,-0.00011613436889668094,2.477051,2.4818568,-0.0048057803314209835
27.0,2.1,40.0,280.0,10.0,30.0,1.3712955,1.3710531,0.00024235211792000833,3.639487,3.6406927,-0.0012056718780515396,0.26304471,0.26497382,-0.0019291050723266867
30.0,4.9,40.0,260.0,9.0,60.0,1.7933469,1.7929332,0.00041368186645507343,3.9684029,3.9681945,0.00020836254882805605,1.8829226,1.8810495,0.001873149383544881
30.0,4.7,40.0,20.0,7.0,50.0,1.2904631,1.2903498,0.00011328994293213768,4.0818853,4.0820074,-0.00012206217041033085,0.9673742,0.96125066,0.006123545589294399
30.0,1.9,40.0,300.0,7.5,60.0,2.4731798,2.4733214,-0.000141582800293083,3.605135,3.6048625,0.0002724639892579539,0.6583317,0.65709907,0.0012326222187805103
22.0,1.5,40.0,210.0,4.5,20.0,1.2811884,1.281837,-0.0006486312026976471,2.7840385,2.7847357,-0.000697156298828272,-0.4384898,-0.4353342,-0.0031555947311401322
19.0,4.1,25.0,30.0,3.5,60.0,-0.07478428,-0.07565966,0.0008753811303710973,1.2686671,1.2691183,-0.00045119813995353475,1.5040063,1.503646,0.00036026659393306737
28.0,0.5,25.0,280.0,7.0,40.0,0.64497674,0.64555824,-0.0005815048849486804,1.7348694,1.7326236,0.0022457609237671594,1.3159455,1.3128458,0.0030997060958861677
19.0,4.0,30.0,120.0,7.0,35.0,0.071082115,0.07081425,0.0002678651733398485,1.5852263,1.5853499,-0.0001236026214599395,1.4021899,1.408356,-0.00616614919281
30.0,3.6,40.0,130.0,9.0,60.0,1.9824378,1.9826038,-0.0001659509552001115,4.047977,4.048403,-0.00042602932739299604,0.8823277,0.8785716,0.0037560758193969646
30.0,3.2,40.0,240.0,9.0,60.0,2.2145658,2.2143664,0.00019935393676773216,3.9135442,3.9134164,0.00012777800903318592,1.0300611,1.0284257,0.0016354257553099494
9.0,2.8,40.0,10.0,3.5,60.0,1.0547267,1.0535394,0.0011873198562621923,1.1555421,1.1573633,-0.0018211647613526338,-0.45885313,-0.45935625,0.0005031244277954317
30.0,4.3,35.0,270.0,9.0,60.0,1.3710449,1.3709929,5.197419128410985e-05,3.2977493,3.297593,0.00015628092956543327,2.2782097,2.2777781,0.00043158627929695825
30.0,5.0,35.0,260.0,9.0,50.0,0.8336611,0.8335194,0.00014167940673825985,3.3606007,3.3601582,0.0004425099151612599,2.4574862,2.459551,-0.0020648473510740395
30.0,3.4,40.0,130.0,9.0,60.0,2.0261998,2.0261855,1.4317657470730438e-05,4.034228,4.0346584,-0.0004305519470211294,0.7968818,0.79460657,0.0022752249295043825
30.0,4.6,40.0,290.0,9.0,60.0,1.9302592,1.9298878,0.0003714277526856158,3.9360833,3.9359407,0.0001426168029783348,1.8110523,1.8080175,0.0030348223876952574
17.0,3.5,25.0,240.0,7.0,60.0,0.66537637,0.66550964,-0.00013327481521607787,0.95020914,0.95004505,0.0001640907775879441,1.8637573,1.8609054,0.0028518526931762267
5.0,4.3,30.0,40.0,10.5,45.0,-0.04679203,-0.047128856,0.0003368256655273405,0.14941001,0.14854917,0.0008608393841552653,1.0851617,1.0749025,0.010259185943603422
23.0,3.6,25.0,10.0,8.5,45.0,0.2553488,0.25528997,5.8831612854026716e-05,1.8176585,1.8173106,0.0003479435867308478,1.5243695,1.5238192,0.0005502782257080785
26.0,2.2,40.0,300.0,10.5,60.0,2.3586311,2.3574862,0.0011449340332032598,3.424349,3.4240053,0.00034376959533677365,0.8783349,0.87103474,0.007300139875183076
6.0,4.9,40.0,170.0,10.5,60.0,1.0157017,1.0129509,0.002750751573181054,0.6611519,0.65788114,0.0032707459863281496,0.984144,0.97470117,0.00944280239685058
26.0,2.2,35.0,300.0,10.5,60.0,1.7487595,1.7492486,-0.000489091867065472,2.8301146,2.8291776,0.0009370030426025799,1.5347507,1.5281228,0.006627899996948239
21.0,2.2,25.0,110.0,4.0,25.0,0.1514101,0.15188307,-0.00047296715576172765,1.400233,1.4004964,-0.00026336968078610745,0.9018923,0.90447795,-0.0025856455795287836
8.0,4.1,40.0,10.0,6.5,60.0,0.90588844,0.90298796,0.0029004782247924465,1.0147696,1.0134565,0.0013130541381836114,0.058214188,0.05363886,0.004575327622070316
30.0,1.3,40.0,300.0,9.0,55.0,2.3440888,2.3449638,-0.0008750071990966113,3.6475813,3.6455445,0.0020368388824461015,0.5277672,0.5257697,0.0019974813964843685
30.0,3.5,40.0,290.0,9.0,60.0,2.2203333,2.2199836,0.0003497377838135307,3.8879437,3.8880649,-0.00012115534057599575,1.2915894,1.2932945,-0.0017051206893921034
28.0,2.2,40.0,300.0,6.0,55.0,2.2525623,2.2527301,-0.00016781553039546537,3.3771214,3.375665,0.0014564485168455654,0.52696866,0.5261879,0.0007807579704284251
30.0,3.5,40.0,170.0,9.0,60.0,2.0585759,2.0586042,-2.8331393432612373e-05,4.0033913,4.0033364,5.4865869140385826e-05,0.9557951,0.9504374,0.005357709272003186
30.0,4.7,40.0,300.0,8.5,60.0,1.9106324,1.9112513,-0.000618928097534166,3.8926682,3.8929386,-0.0002703527770995251,1.8541746,1.8536301,0.0005445139526367715
30.0,3.6,40.0,170.0,9.0,60.0,2.0364027,2.036397,5.702331542956074e-06,4.010107,4.0099792,0.0001278404052733606,0.99412596,0.99285734,0.0012686222573852213
30.0,5.0,40.0,80.0,8.5,60.0,1.4894205,1.4897289,-0.0003083668197632061,4.1193066,4.119877,-0.0005704356689451018,1.3962007,1.3994334,-0.003232743109130798
24.0,2.8,40.0,219.99998,6.0,55.0,1.9308101,1.9318337,-0.001023606120300391,3.0345566,3.0333757,0.0011809272735594512,0.43034297,0.4352729,-0.004929927721405047
30.0,4.8,40.0,80.0,8.5,55.0,1.471269,1.4712995,-3.0488502502423742e-05,4.1045675,4.1043005,0.0002670277709961866,1.2440751,1.24807,-0.003994940109252942
30.0,4.8,35.0,80.0,8.5,40.0,0.5941245,0.59418356,-5.9064016876275716e-05,3.4096375,3.4103203,-0.0006828488281249712,1.7974768,1.797121,0.0003557684936523753
30.0,5.0,40.0,200.0,9.0,55.0,1.5469965,1.547261,-0.00026452573394775136,4.0336266,4.0345125,-0.000885943603515571,1.6956605,1.6980736,-0.0024131280838013414
9.0,2.1,35.0,260.0,5.0,60.0,1.3087307,1.3091589,-0.0004281785263060556,0.51738954,0.5171611,0.00022843590393062385,0.59205127,0.5919086,0.00014266762390136023
10.0,4.9,30.0,40.0,4.5,55.0,-0.33607793,-0.33737245,0.00129452145690917,0.39707017,0.39689833,0.00017183944885251767,1.3470893,1.3460337,0.0010555906188964848
10.0,2.3,25.0,40.0,5.5,20.0,-0.058932543,-0.058389015,-0.0005435278009033179,0.40433145,0.40452993,-0.00019848430603025546,0.46188605,0.4639535,-0.0020674516830444523
12.0,4.4,30.0,100.0,5.5,20.0,-0.44446218,-0.44480515,0.00034296986236570515,0.6561279,0.6557412,0.00038672968749997594,1.1163056,1.1185867,-0.0022811103240967245
30.0,4.9,40.0,250.00002,9.0,60.0,1.7797234,1.779485,0.00023840583801271187,3.9782295,3.9778006,0.00042892270507799424,1.853376,1.8524781,0.0008979309219361298
30.0,4.7,40.0,10.0,9.0,30.0,1.1357028,1.1362513,-0.0005484515655518329,4.02438,4.021367,0.0030132070617678863,0.8747413,0.86720145,0.007539865841674764
30.0,4.7,35.0,300.0,8.5,60.0,1.2902097,1.2901403,6.935099334715034e-05,3.2436912,3.2429385,0.0007527059783933865,2.525763,2.5314076,-0.00564456517944345
24.0,5.0,40.0,120.0,5.0,30.0,0.76765996,0.76792735,-0.00026738782272339723,3.1378453,3.1380548,-0.0002095222137450392,0.9106765,0.9147512,-0.004074720660400377
10.0,3.2,30.0,160.0,5.5,40.0,0.18896377,0.18898627,-2.249913360596878e-05,0.5151706,0.51501954,0.00015103418823236847,0.85996795,0.86186975,-0.001901802993774404
30.0,5.0,40.0,130.0,8.5,60.0,1.563233,1.5630047,0.00022831792144772933,4.068875,4.0687685,0.00010633596801756795,1.5395421,1.5393349,0.0002071789718627315
30.0,2.1,40.0,290.0,8.5,60.0,2.4410918,2.4415026,-0.0004108241058351503,3.7127032,3.712573,0.00013022799682627095,0.7609466,0.75684494,0.004101631826934793
30.0,4.0,40.0,290.0,9.0,60.0,2.1000051,2.1006167,-0.0006115501586911876,3.9171648,3.916699,0.0004658025512696007,1.5131897,1.5141399,-0.0009502265762328932
23.0,2.3,40.0,70.0,9.5,60.0,1.9875896,1.9889395,-0.0013499022979737152,3.192677,3.1937776,-0.0011005789733888882,0.087760925,0.08938849,-0.001627564707031251
1.0,4.9,30.0,70.0,4.5,10.0,-0.9185909,-0.9192171,0.0006261967178344818,-0.44402814,-0.44452888,0.0005007408856201323,0.92624843,0.93394583,-0.007697398794250465
30.0,4.9,40.0,20.0,7.0,55.0,1.2791878,1.2786279,0.0005598985000609957,4.1055684,4.105771,-0.00020259103393538425,1.0979387,1.0947491,0.0031895568069457703
30.0,4.9,40.0,10.0,9.0,55.0,1.3928578,1.3924406,0.0004171899932861045,4.1742754,4.1774855,-0.0032101017456058756,1.1402624,1.134621,0.005641365341186422
30.0,4.5,40.0,10.0,7.0,50.0,1.3412778,1.3410163,0.0002615377532959595,4.0859404,4.086273,-0.0003326389770510474,0.84040326,0.83542275,0.0049805088005066
27.0,2.2,40.0,300.0,10.0,60.0,2.3809016,2.3802657,0.0006358750885011588,3.5053186,3.5052207,9.794166259746717e-05,0.86795354,0.85815793,0.009795608894653363
30.0,4.7,40.0,20.0,8.5,60.0,1.5006244,1.5009065,-0.00028208174133292907,4.1793694,4.1791453,0.0002241496154784528,1.075579,1.0701817,0.005397347203063951
30.0,4.7,40.0,170.0,9.0,60.0,1.7375252,1.737138,0.00038722468566887436,4.0527287,4.0528154,-8.674704589850535e-05,1.5199775,1.5172014,0.002776050370788541
15.0,3.3,30.0,100.0,7.5,60.0,0.59806556,0.59808517,-1.961490432744739e-05,1.1823531,1.1828476,-0.0004944610763550905,1.1977587,1.1858327,0.01192597462158207
9.0,2.8,30.0,190.0,6.0,25.0,-0.034707546,-0.034586474,-0.00012107223413086038,0.5001421,0.49966866,0.00047343747314454454,0.6323785,0.6316448,0.0007337185813903746
19.0,0.3,35.0,180.0,3.0,40.0,1.0335729,1.0338936,-0.0003206877838135558,1.6285547,1.6280278,0.0005269018051148322,0.049430013,0.04678697,0.0026430427029418974
23.0,2.5,30.0,100.0,9.5,55.0,0.9110557,0.9116888,-0.0006331159103393214,2.1588016,2.1589453,-0.0001437443664551452,1.2612442,1.257652,0.0035921778182983477
30.0,3.9,40.0,260.0,9.0,60.0,2.085796,2.085811,-1.4882217407308218e-05,3.9409132,3.9407063,0.00020690037841797349,1.3818266,1.3825073,-0.0006806608245850665
21.0,2.5,25.0,30.0,3.0,20.0,0.05627632,0.05693166,-0.0006553385888671895,1.4078957,1.4073678,0.0005278842422484775,0.8791334,0.8806038,-0.001470396698761034
13.0,3.5,35.0,100.0,5.0,60.0,0.7398939,0.73942536,0.00046855326904293726,1.144487,1.1446428,-0.00015577664642330014,0.69626325,0.6911062,0.005157053688812252
1.0,3.2,35.0,210.0,5.5,50.0,0.63355166,0.6334995,5.215719985962597e-05,-0.06406236,-0.06484684,0.0007844830511474638,0.5708894,0.5721288,-0.001239386643218987
15.999999,2.3,25.0,260.0,10.0,15.0,-0.47681248,-0.47753444,0.0007219581198120162,1.1868331,1.1869024,-6.925676574698336e-05,0.9689714,0.9720449,-0.0030735283493041887
30.0,3.0,40.0,270.0,9.0,60.0,2.291482,2.2916293,-0.00014732825927721294,3.86728,3.8671894,9.060640869140713e-05,1.0344532,1.0371721,-0.002718946389770549
30.0,4.6,35.0,260.0,9.0,60.0,1.268544,1.2684319,0.00011205866394048414,3.3147476,3.3147588,-1.1228054809464538e-05,2.3975945,2.400081,-0.002486548095703256
27.0,1.7,40.0,300.0,10.0,60.0,2.4276254,2.4280415,-0.00041608229064937774,3.4476593,3.4469655,0.0006937540740965531,0.7250114,0.7223631,0.002648308329009974
28.0,1.3,40.0,300.0,8.0,60.0,2.4689174,2.469421,-0.0005036301574707913,3.357288,3.356164,0.0011238837585447747,0.5109975,0.5071293,0.003868174193572993
30.0,1.3,40.0,300.0,7.5,60.0,2.509204,2.5091066,9.731082763675403e-05,3.511299,3.5114014,-0.00010250511779785754,0.5006162,0.5049126,-0.004296407182312056
30.0,2.5,40.0,300.0,8.0,60.0,2.4081697,2.4082632,-9.345360107415601e-05,3.7168646,3.7168307,3.38858764648009e-05,0.8751406,0.8757726,-0.0006319926429748657
2.0,3.0,25.0,10.0,5.5,60.0,0.04938662,0.04967749,-0.0002908694784545876,0.021109581,0.023033425,-0.001923844006347656,0.5752815,0.577862,-0.002580499183654772
24.0,2.6,35.0,10.0,4.5,50.0,0.87428784,0.8737973,0.0004905437042236338,2.6278894,2.6284966,-0.0006072052398682359,0.46228534,0.46496445,-0.0026791101676940654
26.0,2.1,25.0,290.0,11.0,25.0,-0.06917322,-0.06973243,0.0005592131802368144,2.1136017,2.113222,0.0003796845703125662,1.5559126,1.5580955,-0.0021828861312866987
5.0,4.7,40.0,140.0,10.5,55.0,0.91486156,0.91426706,0.0005944998678588664,0.5940299,0.59333616,0.000693743411865233,0.7154287,0.72104645,-0.005617740016174322
30.0,4.8,35.0,150.0,9.0,60.0,1.056709,1.0569274,-0.00021834886779781293,3.4235206,3.4231725,0.00034806503295881086,2.1951594,2.1907516,0.004407835272216776
15.0,5.0,35.0,80.0,7.5,55.0,0.3286271,0.32756424,0.0010628695275878841,1.4067103,1.4064314,0.0002788670669555682,1.4057834,1.4064978,-0.000714385159301667
8.0,3.1,30.0,70.0,4.0,15.0,-0.18318164,-0.18327433,9.268651397706384e-05,0.33537054,0.33451566,0.0008548806188964919,0.44910908,0.456094,-0.006984922546386718
30.0,1.4,30.0,290.0,8.0,50.0,1.1471566,1.1477149,-0.0005583038162231269,2.4362593,2.434966,0.001293269714355283,1.5211753,1.5225891,-0.0014138346878052044
30.0,4.9,40.0,140.0,9.0,60.0,1.63168,1.6315539,0.00012611174926768776,4.083441,4.083466,-2.521936035115857e-05,1.5359486,1.5381924,-0.0022437658523559723
30.0,4.6,40.0,240.0,9.0,60.0,1.8631036,1.8626463,0.00045732815856935893,3.9841518,3.9839702,0.00018164020996103147,1.6665131,1.6651603,0.0013527853652954835
22.0,1.9,35.0,80.0,5.0,50.0,1.0625324,1.0625414,-8.97507324215674e-06,2.2858753,2.2862325,-0.00035717956542979934,0.36446178,0.36688817,-0.0024263904055786267
11.0,3.5,35.0,120.0,5.0,25.0,0.21901572,0.21896738,4.833750640870216e-05,0.90655017,0.9064568,9.336899108891572e-05,0.4235552,0.42133433,0.002220865331573507
19.0,3.0,35.0,60.0,4.0,15.0,0.4282397,0.428388,-0.0001482968215942293,1.9265418,1.9270214,-0.00047959473266612207,0.35128558,0.35744825,-0.006162673179626488
3.0,1.5,30.0,230.0,6.0,30.0,0.20077527,0.20119123,-0.0004159643063354479,0.13467741,0.135412,-0.0007345898742675827,0.38881785,0.38673013,0.0020877167750549264
30.0,3.4,40.0,90.0,9.0,60.0,1.9723787,1.9723926,-1.3869226074270102e-05,4.072845,4.073082,-0.0002370178527835165,0.68548274,0.68032086,0.0051618804022216525
14.0,3.5,40.0,150.0,4.0,60.0,1.4116797,1.4104786,0.0012011447204589576,1.5776196,1.5783488,-0.0007292473876954197,0.19516718,0.19213958,0.0030276038760375934
29.0,0.5,30.0,40.0,6.0,50.0,0.82046294,0.8204988,-3.585787658688666e-05,2.315858,2.3150399,0.0008179872680664779,0.67470217,0.6632738,0.011428367510986304
13.0,0.8,40.0,240.0,5.0,60.0,2.015493,2.0173674,-0.0018744838928221874,1.3590052,1.3594843,-0.0004790872161866133,-0.18694353,-0.18586323,-0.0010803010363769627
1.0,1.6,35.0,240.0,5.5,45.0,0.86411905,0.8644423,-0.0003232471130371062,0.10258365,0.10314369,-0.000560043225708004,0.2486707,0.25192052,-0.003249822787780743
26.0,2.9,40.0,300.0,11.0,60.0,2.2545276,2.2547522,-0.00022463118286131234,3.5161407,3.515902,0.00023869938659659695,1.1394638,1.1299264,0.009537382310485842
15.999999,4.8,30.0,300.0,10.0,60.0,0.5218461,0.52066815,0.0011779655891418495,1.1495825,1.1484965,0.0010860052261352227,2.5405364,2.5455072,-0.0049707963439939995
29.0,0.8,30.0,100.0,6.0,60.0,1.0573547,1.0566264,0.000728288644409103,2.320795,2.3214314,-0.0006363407958982492,0.92225564,0.9169368,0.005318835261535648
24.0,2.9,40.0,280.0,4.0,60.0,2.1423979,2.142451,-5.311944580066452e-05,2.8003092,2.8008273,-0.0005181187866210024,0.5477312,0.54299754,0.004733680722198486
18.0,3.0,30.0,170.0,3.0,10.0,-0.079950094,-0.08025852,0.0003084257769775389,1.4448602,1.4438144,0.0010458199554443937,0.7381877,0.74078214,-0.002594469292297341
30.0,3.0,40.0,170.0,9.0,60.0,2.1571846,2.1571467,3.7900830077930436e-05,3.963182,3.9632485,-6.652749633806465e-05,0.75375956,0.7514578,0.00230176296920781
18.0,3.0,30.0,280.0,3.0,10.0,-0.16057158,-0.1599137,-0.0006578751647949299,1.4826834,1.4844549,-0.0017714798187256076,0.7845041,0.77979696,0.004707155581512468
30.0,5.0,35.0,150.0,9.0,55.0,0.8763462,0.87649477,-0.00014859909774778135,3.4224412,3.4221973,0.00024394412536610233,2.2426739,2.24196,0.0007138739013670126
29.0,4.9,35.0,150.0,5.5,55.0,0.77883124,0.77884156,-1.0316484985395391e-05,3.147012,3.147595,-0.0005830046844481629,1.9775519,1.9805671,-0.0030151628967285404
30.0,3.0,40.0,240.0,9.0,60.0,2.251366,2.2512846,8.130003967288246e-05,3.8961492,3.896007,0.00014215847778320523,0.951403,0.95145786,-5.4838187561023766e-05
30.0,4.8,40.0,110.0,8.5,55.0,1.5031121,1.5047133,-0.001601222286987225,4.0797367,4.0798426,-0.00010589040527353433,1.3239311,1.3266315,-0.0027004020156859987
30.0,4.8,40.0,60.0,9.0,60.0,1.5562931,1.557004,-0.000710870079040582,4.1601925,4.1596255,0.0005669896240236838,1.2556542,1.255831,-0.0001767841873168141
2.0,4.8,40.0,110.0,5.5,55.0,0.58925104,0.58813095,0.0011200914123534744,0.079214334,0.07764709,0.0015672444879150371,0.4215588,0.42495683,-0.003398032640533455
18.0,3.4,30.0,200.0,5.0,55.0,0.64061546,0.64119285,-0.0005773867431640989,1.2982079,1.2980182,0.00018967906646727428,1.4053841,1.4008507,0.004533363720703232
24.0,4.8,40.0,110.0,5.0,55.0,1.1910218,1.1899685,0.0010533000411987459,3.1300209,3.130812,-0.0007911431427003457,0.9705684,0.97722024,-0.006651821497192345
30.0,4.9,40.0,20.0,8.5,55.0,1.3714831,1.3714356,4.7487539672763646e-05,4.1552486,4.153904,0.0013446419677736188,1.1438558,1.1447368,-0.0008809898345947254
