metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
18.0,20.0,11.0,10.0,0.8014457,0.8013093,0.00013642257995605256,1.8499885,1.8502924,-0.0003039394592285749,2.2996109,2.2998817,-0.00027084680480937706
20.0,20.0,10.0,7.0,0.71454185,0.7144999,4.195247421268089e-05,2.7450807,2.74525,-0.0001692905426025071,2.2729795,2.273125,-0.0001455020904539417
18.0,50.0,1.0,7.0,0.543558,0.5436,-4.199848175046039e-05,3.2725968,3.2728992,-0.0003023639099120068,3.127802,3.1278396,-3.7704858398601715e-05
18.0,40.0,12.0,8.0,0.656192,0.6561606,3.1404680633562165e-05,2.7004306,2.700424,6.631637573306648e-06,3.0666847,3.0667143,-2.9577099609490176e-05
17.0,30.0,4.0,8.0,0.78755176,0.7875773,-2.5539326477086455e-05,1.9956536,1.9955515,0.00010212930297859302,1.9669639,1.9668036,0.00016028721466065932
20.0,40.0,1.0,2.0,0.4019959,0.40227494,-0.00027904270690920496,3.884586,3.8852499,-0.0006638041900632885,2.2758791,2.2761,-0.00022085533142091052
19.0,30.0,20.0,10.0,0.50609,0.50554013,0.0005498553706360099,2.3857749,2.3876865,-0.001911649154663131,3.8142335,3.8169873,-0.002753758511352622
20.0,10.0,7.0,9.0,0.7956467,0.79534996,0.0002967670851135029,2.2107465,2.2111251,-0.000378573281860195,1.89908,1.8993999,-0.00031986192932120794
20.0,30.0,4.0,4.0,0.6594553,0.6595999,-0.0001446006225586105,3.2991958,3.2991998,-4.033551025184323e-06,2.0478187,2.0476997,0.00011896073608408386
17.0,50.0,9.0,8.0,0.56297165,0.5630246,-5.294844589232017e-05,2.9237435,2.9240577,-0.0003142135955811476,3.3104835,3.3105407,-5.7244342040796425e-05
20.0,40.0,7.0,3.0,0.39763093,0.3976249,6.029946899410721e-06,3.8217735,3.8219001,-0.00012657094726575835,2.5343742,2.5343497,2.4537060546947487e-05
16.0,40.0,5.0,9.0,0.7641757,0.7641754,3.13062286427801e-07,2.1023312,2.102268,6.316149902341195e-05,2.4731176,2.4730372,8.038995056169895e-05
18.0,40.0,19.0,9.0,0.42476314,0.4246224,0.0001407430625915418,2.5191753,2.5191584,1.6891061401569374e-05,3.8546762,3.8551364,-0.0004601533569337235
19.0,30.0,13.0,8.0,0.6891291,0.6890323,9.68141510009346e-05,2.6238556,2.62398,-0.0001244091796874791,2.833642,2.833853,-0.0002109940795897991
18.0,50.0,11.0,7.0,0.4554127,0.45546836,-5.567412887574896e-05,3.2560499,3.2559779,7.197144470216799e-05,3.4648228,3.4647343,8.846916503912894e-05
16.0,30.0,1.0,10.0,0.8461394,0.8461663,-2.6928604888953878e-05,1.5104218,1.5103061,0.00011565292968751528,1.8981161,1.8979031,0.0002130117553711397
19.0,20.0,9.0,8.0,0.7692452,0.76919675,4.845730972291573e-05,2.310379,2.3105817,-0.00020267167968768263,2.128367,2.1285217,-0.00015475282592758433
18.0,50.0,20.0,8.0,0.14773217,0.14752895,0.000203218436050423,2.9734485,2.972853,0.0005955149383543024,4.3840656,4.3841605,-9.487194824231437e-05
18.0,40.0,1.0,7.0,0.7046805,0.7047513,-7.07975852966003e-05,2.7300558,2.7302082,-0.0001523909790037692,2.476192,2.4762342,-4.2202471923769025e-05
19.0,50.0,5.0,4.0,0.29510096,0.29525065,-0.00014969284477234224,3.8614144,3.8614564,-4.196747436502335e-05,3.0004,3.000409,-8.933624267459805e-06
15.0,40.0,3.0,10.0,0.7765193,0.776487,3.2298553466758584e-05,1.792579,1.7926693,-9.0245167541525e-05,2.3627784,2.3627698,8.62521667466254e-06
20.0,20.0,18.0,10.0,0.57027256,0.5694499,0.0008226648880005349,2.4578376,2.4606004,-0.0027628183654786476,3.3675642,3.3708248,-0.0032605986450193747
17.0,50.0,19.0,9.0,0.3000135,0.29989567,0.00011784237297057798,2.655261,2.6552448,1.62397338865361e-05,4.231084,4.231614,-0.0005301300659183994
17.0,40.0,4.0,8.0,0.7392854,0.7392878,-2.3905494690446005e-06,2.4167216,2.416775,-5.341758728016899e-05,2.489836,2.4898367,-7.224456788357259e-07
17.0,50.0,4.0,8.0,0.60100865,0.60099834,1.0313640747106056e-05,2.9402819,2.9404988,-0.00021693201904282589,3.1265392,3.1266196,-8.036965332047785e-05
20.0,40.0,8.0,3.0,0.36671254,0.3666499,6.264038810732675e-05,3.8217597,3.8218,-4.02992248536016e-05,2.5802329,2.580175,5.785865783680677e-05
16.0,30.0,10.0,10.0,0.8058787,0.8058795,-8.0117416378922e-07,1.6506165,1.6506233,-6.773396301174017e-06,2.3220065,2.3220637,-5.7235995483573276e-05
16.0,50.0,19.0,10.0,0.38482875,0.38483733,-8.58368118283881e-06,2.3381214,2.3380036,0.00011781418457035286,4.1895003,4.189995,-0.0004946681213375825
15.0,50.0,7.0,10.0,0.6819098,0.6819145,-4.700424194314934e-06,2.3304853,2.3304126,7.274393310563454e-05,3.135676,3.1356778,-1.8928649900828987e-06
19.0,40.0,9.0,6.0,0.59597445,0.5959415,3.294534301756524e-05,3.1896777,3.1896687,9.01530151375951e-06,2.806788,2.8067558,3.216768188485375e-05
19.0,20.0,5.0,7.0,0.7915474,0.7915336,1.3817640686086818e-05,2.3434656,2.3434763,-1.0733364868009687e-05,1.803324,1.8031324,0.00019158414611819552
20.0,40.0,16.0,6.0,0.34184766,0.3415999,0.00024775815734862094,3.460248,3.45995,0.00029799346923820025,3.5141916,3.5140748,0.00011682750244146334
18.0,20.0,3.0,8.0,0.8128738,0.8128566,1.718072738643439e-05,1.8973448,1.8972714,7.342765197759782e-05,1.6468122,1.6467236,8.860054626458336e-05
16.0,50.0,7.0,9.0,0.6376612,0.63754517,0.00011604864318848218,2.6170516,2.6174061,-0.0003544985900880704,3.1775317,3.1778054,-0.00027368079223633046
18.0,30.0,4.0,7.0,0.7738916,0.77391315,-2.1522211456348472e-05,2.35639,2.3564165,-2.650061035147644e-05,2.0234265,2.0233974,2.9132745361426515e-05
20.0,40.0,12.0,5.0,0.43259263,0.43244994,0.00014269038635256193,3.602575,3.6026003,-2.5236294555863736e-05,3.05208,3.052075,4.916000366339546e-06
20.0,30.0,5.0,4.0,0.6406662,0.64074993,-8.374319046022816e-05,3.3156416,3.3156247,1.6941616821419814e-05,2.0854456,2.0852501,0.00019554247131337021
20.0,30.0,19.0,8.0,0.3948045,0.39464998,0.000154527493972767,2.8997946,2.9001245,-0.0003299214477539003,3.6409872,3.6413498,-0.0003626421783446965
18.0,40.0,13.0,8.0,0.61772734,0.61767256,5.477926773067576e-05,2.6919928,2.6919818,1.0959704589641461e-05,3.1452804,3.1453292,-4.8838824462826835e-05
19.0,20.0,6.0,7.0,0.7730704,0.7731769,-0.00010650500717157563,2.3678286,2.3678055,2.3107559204316175e-05,1.8564315,1.856502,-7.051577758798722e-05
20.0,40.0,10.0,4.0,0.4033514,0.4032499,0.00010149632225037175,3.714241,3.7140002,0.0002408278320311652,2.8023424,2.8021252,0.00021721485595715961
17.0,30.0,13.0,10.0,0.77087194,0.7708115,6.043727493287854e-05,1.8929555,1.8931446,-0.0001890583892822928,2.714293,2.7145746,-0.0002815969177247801
20.0,50.0,19.0,4.0,-0.26360452,-0.26439998,0.0007954582485961703,3.960701,3.959575,0.0011259887695311832,4.0752463,4.0747,0.0005463340759277457
16.0,40.0,13.0,10.0,0.72428364,0.724323,-3.93643836975599e-05,2.0207295,2.0205522,0.00017734177856443267,3.0451584,3.045211,-5.261376953136221e-05
19.0,40.0,3.0,5.0,0.5993513,0.59939146,-4.017311187742845e-05,3.255031,3.2551556,-0.00012449114379897708,2.4627028,2.4627268,-2.4048840332024923e-05
17.0,20.0,8.0,10.0,0.82186437,0.8218246,3.9766531372054104e-05,1.5569446,1.5571116,-0.00016699131164554792,1.9215155,1.9216206,-0.00010513521728516828
19.0,50.0,2.0,4.0,0.31399012,0.31424543,-0.00025531388061522664,3.8562,3.8563445,-0.0001445202178955718,2.9504275,2.9506245,-0.00019696780395506153
19.0,40.0,17.0,8.0,0.4776114,0.4774678,0.00014359273643493875,2.940015,2.939679,0.0003360775909424518,3.6853304,3.685535,-0.00020460906982400218
20.0,30.0,11.0,6.0,0.63443935,0.63434994,8.940917449951069e-05,3.1437078,3.1438248,-0.00011704777221677176,2.6268475,2.62695,-0.00010249443054188845
18.0,30.0,2.0,7.0,0.77959317,0.77963954,-4.637031082155296e-05,2.3145995,2.3146005,-9.85992431701277e-07,1.9611828,1.9611185,6.433271789552109e-05
18.0,30.0,16.0,10.0,0.6937593,0.69359213,0.0001671921664428977,2.1426578,2.1431475,-0.0004897431945800612,3.1693456,3.1699343,-0.0005886827056884592
19.0,50.0,11.0,5.0,0.26539212,0.26530063,9.149465286256708e-05,3.7253904,3.7253697,2.0734265136823637e-05,3.3788517,3.3787875,6.415214538568748e-05
20.0,20.0,2.0,5.0,0.76199794,0.76219994,-0.00020200184387209053,2.8132985,2.8133502,-5.1736178588779325e-05,1.6723622,1.6723249,3.7308366394039894e-05
18.0,30.0,5.0,7.0,0.7644468,0.7644501,-3.3050132751677452e-06,2.3736472,2.3736491,-1.8870178224439371e-06,2.0629852,2.062937,4.818180847188103e-05
17.0,50.0,3.0,8.0,0.59539306,0.595393,6.16378784679128e-08,2.9361768,2.936437,-0.0002602231140138578,3.1065307,3.1066353,-0.0001046336486818511
20.0,30.0,9.0,5.0,0.6157918,0.6157999,-8.102362060502522e-06,3.244144,3.244275,-0.00013103713989259802,2.3880095,2.38805,-4.045181274392462e-05
19.0,50.0,16.0,6.0,0.1660217,0.16598219,3.951467376708817e-05,3.5468473,3.546729,0.00011834344482419823,3.8832223,3.8833718,-0.00014945846252434336
16.0,30.0,5.0,9.0,0.7968477,0.79685307,-5.368927307181082e-06,1.6848136,1.6847615,5.2118659973121595e-05,1.9506931,1.9505769,0.0001162304931641156
17.0,40.0,3.0,8.0,0.73729855,0.7373076,-9.051778411817146e-06,2.4050407,2.4050882,-4.745903320291234e-05,2.4627256,2.462727,-1.3606567383916968e-06
19.0,50.0,12.0,5.0,0.2264153,0.22631907,9.623632972716178e-05,3.7091053,3.709024,8.125321960461562e-05,3.441651,3.4415827,6.8405880737199e-05
16.0,50.0,8.0,9.0,0.6289766,0.6289689,7.683480834907996e-06,2.6112232,2.6112971,-7.387917480450312e-05,3.2206025,3.2204845,0.00011801235961916845
20.0,30.0,12.0,6.0,0.5899996,0.58979994,0.00019967614608762396,3.1460917,3.1461997,-0.00010800039978020592,2.7063618,2.7065,-0.0001382293701173154
16.0,50.0,20.0,10.0,0.3252688,0.32601094,-0.0007421349729919702,2.3065257,2.3040442,0.002481507244873171,4.3025265,4.3012743,0.0012521739990232206
17.0,40.0,7.0,8.0,0.7188284,0.7188287,-3.198921203484417e-07,2.4370883,2.4371357,-4.744888610819231e-05,2.6047003,2.6047637,-6.337308044424006e-05
18.0,50.0,12.0,7.0,0.42244822,0.42245528,-7.062131195056942e-06,3.2408705,3.240811,5.9475769043082494e-05,3.5292935,3.529224,6.953713989243937e-05
18.0,20.0,2.0,8.0,0.81454015,0.81459475,-5.460221862796377e-05,1.8660883,1.8659635,0.00012477114105213793,1.6100231,1.6098592,0.00016394090728755195
19.0,50.0,6.0,4.0,0.28001982,0.2801191,-9.928026351929686e-05,3.8582392,3.8582606,-2.142611083977286e-05,3.0282373,3.0282035,3.3842834472608274e-05
20.0,20.0,8.0,6.0,0.7066627,0.7065999,6.281448135381229e-05,2.8346682,2.8347502,-8.204051513693855e-05,2.0452175,2.045275,-5.7485961914238715e-05
20.0,30.0,14.0,7.0,0.59490114,0.5947,0.00020114450454711275,3.0384374,3.0388,-0.00036263351440446456,2.9857037,2.986,-0.0002962932586672018
18.0,20.0,3.0,7.0,0.75270694,0.75287765,-0.00017070505752558862,2.0142603,2.0142927,-3.240794677727976e-05,1.5796527,1.5796027,4.9967045593346526e-05
15.0,40.0,5.0,10.0,0.7896875,0.78972113,-3.3615694885247294e-05,1.8122529,1.8121089,0.00014397914276131907,2.4237823,2.423767,1.5348632812717256e-05
20.0,40.0,17.0,6.0,0.2789695,0.27867496,0.0002945364885711399,3.44272,3.44245,0.00026993637084959943,3.6144226,3.6145,-7.74402618408665e-05
20.0,10.0,8.0,9.0,0.7688707,0.76879996,7.075132659917216e-05,2.2429452,2.2432,-0.0002548057556150951,1.9749074,1.975,-9.260177612313569e-05
15.0,50.0,6.0,10.0,0.6827172,0.6826725,4.470409393309005e-05,2.334078,2.3344426,-0.00036452649841312024,3.098246,3.0983043,-5.8202435302856514e-05
19.0,40.0,4.0,5.0,0.5919528,0.59198487,-3.2069249267574484e-05,3.265976,3.2660344,-5.844785156261523e-05,2.487804,2.487847,-4.306399536124772e-05
16.0,40.0,3.0,9.0,0.7577862,0.75777805,8.164351654071922e-06,2.0820634,2.0820868,-2.336349182119335e-05,2.4126742,2.4126294,4.47886138914555e-05
20.0,50.0,15.0,3.0,-0.13790536,-0.13725004,-0.0006553192681884867,4.1585064,4.1591253,-0.0006189065673831706,3.5650578,3.5655,-0.0004422454833985512
17.0,40.0,18.0,10.0,0.5559681,0.5560484,-8.029420700073064e-05,2.1933446,2.1941776,-0.0008330069519044692,3.6890974,3.6900287,-0.0009312955200195816
16.0,50.0,5.0,9.0,0.64151925,0.64149785,2.139848556514945e-05,2.6220486,2.6222746,-0.00022598359069814222,3.1093016,3.1092477,5.38670776366601e-05
20.0,10.0,12.0,10.0,0.6917418,0.69119996,0.0005418641500855026,2.2155304,2.2176,-0.0020696044921875156,2.4013953,2.4032,-0.0018046791076660185
19.0,50.0,1.0,4.0,0.31148562,0.311777,-0.0002913816471100117,3.849265,3.849741,-0.0004759014282225138,2.9450207,2.9452295,-0.00020882434082025725
20.0,30.0,6.0,4.0,0.6174782,0.61749995,-2.175814743043958e-05,3.3296738,3.3295999,7.386708984391532e-05,2.1285474,2.1284,0.0001474300384520788
18.0,50.0,14.0,7.0,0.34333158,0.34322894,0.00010263539367677543,3.203218,3.2031267,9.128324584972702e-05,3.6750524,3.675003,4.940440368672583e-05
18.0,30.0,10.0,8.0,0.7437195,0.74371326,6.258184661822597e-06,2.3276,2.3276427,-4.269771118181609e-05,2.4370594,2.437055,4.402465820341206e-06
18.0,50.0,13.0,7.0,0.3850985,0.3850422,5.628713874816782e-05,3.2229497,3.223194,-0.00024425672912586904,3.5991547,3.5993133,-0.00015858923034661743
15.0,50.0,8.0,10.0,0.6767847,0.6767566,2.809419479365971e-05,2.3237488,2.3239326,-0.00018377301940919466,3.1787002,3.1786516,4.860866394063024e-05
17.0,30.0,3.0,8.0,0.7891865,0.78922206,-3.558233886713502e-05,1.9764655,1.9762396,0.0002258636383056789,1.93276,1.9325693,0.00019070022888190152
20.0,20.0,11.0,7.0,0.673477,0.67327493,0.00020206403762812464,2.7589865,2.75925,-0.00026352691650410875,2.3553624,2.3555999,-0.0002374846862793767
17.0,40.0,2.0,8.0,0.73092383,0.7309272,-3.368537139891714e-06,2.3908894,2.3909514,-6.199379577642716e-05,2.441205,2.4412181,-1.3075280761665198e-05
20.0,40.0,13.0,5.0,0.3847886,0.38457498,0.00021362259056090238,3.5934663,3.59335,0.00011628189086909657,3.128766,3.1287003,6.57598754880695e-05
19.0,40.0,5.0,5.0,0.58020496,0.58017826,2.6703684082085566e-05,3.2743971,3.2744632,-6.60652191162292e-05,2.518654,2.5185666,8.750804748514085e-05
18.0,40.0,17.0,9.0,0.54498404,0.54489875,8.529264450074514e-05,2.559891,2.5598924,-1.4145111082441986e-06,3.6332192,3.6335082,-0.0002889579040528112
19.0,10.0,2.0,10.0,0.8395133,0.8396349,-0.00012159815063472745,1.6107243,1.6100501,0.0006742299484252534,1.5242331,1.523477,0.000756102798461944
19.0,30.0,11.0,7.0,0.6733672,0.6732559,0.00011130228195188607,2.7209044,2.720983,-7.864971923821074e-05,2.5690613,2.5691533,-9.202070312497312e-05
19.0,50.0,17.0,6.0,0.10786885,0.10755068,0.00031817023117065857,3.5204968,3.5196834,0.0008134452453614216,3.9757197,3.9755669,0.00015279032287596195
15.0,30.0,6.0,10.0,0.8067758,0.80680406,-2.8251665649459134e-05,1.4043466,1.404364,-1.741472625726992e-05,1.9408131,1.9407777,3.5364575195373504e-05
20.0,20.0,1.0,5.0,0.76876783,0.76892495,-0.00015711629028325458,2.780384,2.7804,-1.5936279297079636e-05,1.6431025,1.6430498,5.272666473388199e-05
15.0,50.0,10.0,10.0,0.65322286,0.6532408,-1.79410942077185e-05,2.3036022,2.3036218,-1.9581372070476277e-05,3.281493,3.2813988,9.414853210465424e-05
20.0,20.0,13.0,8.0,0.66758984,0.66752493,6.491327316282547e-05,2.662397,2.6628,-0.00040309219360334936,2.6235929,2.62405,-0.0004571464538574155
20.0,40.0,14.0,5.0,0.33262253,0.33229995,0.0003225780761718644,3.581697,3.5816503,4.668715209943386e-05,3.2109752,3.210925,5.017013549801774e-05
20.0,10.0,4.0,8.0,0.79632294,0.7964,-7.705821990966477e-05,2.2421758,2.2419999,0.00017591748962386689,1.6479611,1.6476,0.00036113967895512467
17.0,20.0,1.0,10.0,0.8537396,0.85381275,-7.313074493409122e-05,1.3644378,1.3640039,0.00043391852722174384,1.5737922,1.5733062,0.00048601916198731665
19.0,40.0,10.0,6.0,0.5647803,0.56468487,9.542489517211372e-05,3.1874037,3.1873975,6.178894043085137e-06,2.8668854,2.8668761,9.323660278504065e-06
19.0,30.0,7.0,6.0,0.70675987,0.7066428,0.00011707005233763113,2.796729,2.7963274,0.0004016878295898252,2.2147698,2.2147639,5.940240478619074e-06
15.0,50.0,9.0,10.0,0.6671044,0.6671987,-9.427695388797286e-05,2.3143172,2.3150017,-0.0006844735900877197,3.22735,3.2272253,0.00012469656677227547
20.0,10.0,5.0,8.0,0.78047305,0.7805,-2.6946544647188375e-05,2.2798705,2.2798748,-4.289898681619775e-06,1.7051859,1.705,0.0001858901977538352
20.0,50.0,18.0,3.0,-0.33695066,-0.33810002,0.0011493602481079113,4.0686107,4.0698,-0.0011893318176268153,3.8329544,3.8328,0.00015440673828104323
18.0,50.0,15.0,7.0,0.29713345,0.29701576,0.00011768573974607621,3.180864,3.1806097,0.00025439568786600475,3.756347,3.7562926,5.434099426260275e-05
16.0,50.0,4.0,9.0,0.6369154,0.6368741,4.128572311401513e-05,2.6207275,2.621034,-0.0003064609374998639,3.083367,3.0833688,-1.6907012940770016e-06
19.0,10.0,3.0,9.0,0.79109216,0.7910638,2.8357363891617915e-05,1.7896602,1.7895646,9.561537780755636e-05,1.5172086,1.5169611,0.0002474762023925159
20.0,50.0,16.0,2.0,-0.34050733,-0.3416001,0.0010927714897155938,4.212362,4.2120004,0.0003614125915527566,3.5127285,3.5116,0.0011284526824950625
20.0,20.0,3.0,5.0,0.7509141,0.7510749,-0.00016080316772459913,2.8437533,2.8438501,-9.67621398926255e-05,1.7072135,1.7071999,1.3621003723152114e-05
20.0,40.0,11.0,4.0,0.36171514,0.36162493,9.020795852660024e-05,3.7083979,3.7081,0.00029786529541020457,2.8663313,2.86615,0.00018133888244609153
16.0,50.0,9.0,9.0,0.61593896,0.61599255,-5.358849411007949e-05,2.6023567,2.6027377,-0.0003810277130127382,3.2687588,3.2687635,-4.72619628899551e-06
20.0,10.0,6.0,8.0,0.7603069,0.76019996,0.00010693477920531436,2.315285,2.3153,-1.5032577514784151e-05,1.7679807,1.7680001,-1.9405229187086093e-05
19.0,40.0,6.0,5.0,0.56412387,0.56397176,0.00015210894226069804,3.280623,3.2804422,0.0001807591369629158,2.5550272,2.5548866,0.00014064647521960794
18.0,20.0,9.0,9.0,0.7853539,0.78530663,4.72690020751898e-05,1.9257329,1.9259479,-0.0002150489715575521,2.0608668,2.0610316,-0.00016476726684588883
19.0,50.0,3.0,3.0,0.20568427,0.20587438,-0.00019010556495666076,3.9527955,3.9530594,-0.00026389447631824936,2.8450785,2.8452086,-0.0001301316772459593
17.0,40.0,8.0,8.0,0.70320654,0.7032089,-2.3608459472912457e-06,2.43905,2.4390223,2.7659182739281363e-05,2.6542914,2.6542735,1.7891372680711726e-05
17.0,50.0,10.0,8.0,0.5422145,0.5422299,-1.5387174987835373e-05,2.9134805,2.91342,6.052024841318726e-05,3.36419,3.3641248,6.530162353524105e-05
17.0,30.0,2.0,8.0,0.78642464,0.7864667,-4.206315917965053e-05,1.9546337,1.9544775,0.00015621276855459776,1.9041384,1.9039351,0.00020334585418702034
20.0,40.0,8.0,2.0,0.26022962,0.2599999,0.00022971735725402231,3.9250507,3.9251502,-9.946452636722114e-05,2.4697113,2.4694746,0.00023670371093764686
18.0,40.0,20.0,9.0,0.35802397,0.3578843,0.00013967131919861986,2.4950957,2.4951165,-2.077017211910004e-05,3.9737954,3.9743516,-0.0005561860290526077
15.0,50.0,4.0,10.0,0.67108566,0.6709882,9.745568923946735e-05,2.3346221,2.3351536,-0.0005314553009032608,3.0402038,3.0403566,-0.00015279026184078504
19.0,10.0,5.0,10.0,0.8228422,0.8230401,-0.0001979192710876987,1.7344104,1.7345619,-0.00015149484100351884,1.6837375,1.6839613,-0.00022378359680175208
17.0,50.0,11.0,8.0,0.5170055,0.5170351,-2.9596822357147445e-05,2.9006982,2.9003315,0.0003666849670409533,3.4234314,3.423309,0.00012239648437484263
19.0,50.0,2.0,3.0,0.21011537,0.21035597,-0.00024059686538696612,3.9501123,3.9504552,-0.0003428571655272883,2.8354046,2.835614,-0.00020936552429207111
19.0,20.0,7.0,7.0,0.7504756,0.7504204,5.5185460662854346e-05,2.3894942,2.3896842,-0.00019001932067874705,1.9153372,1.9154718,-0.0001345950668334428
16.0,40.0,14.0,10.0,0.68826455,0.6882716,-7.051221466047863e-06,2.0089586,2.0089178,4.0778109741346213e-05,3.1299288,3.1300151,-8.627271423344851e-05
17.0,50.0,2.0,8.0,0.5853945,0.58538777,6.731686096217437e-06,2.9296312,2.929925,-0.0002937667846678593,3.0921204,3.092251,-0.00013059098815926262
16.0,30.0,6.0,9.0,0.7898607,0.78982675,3.3975402832009394e-05,1.6990159,1.6988022,0.00021365578918453032,1.9964185,1.9963058,0.00011267610473630896
19.0,50.0,5.0,3.0,0.18362337,0.18371123,-8.7856491546634e-05,3.95092,3.9509172,2.904980468620977e-06,2.8812175,2.8811982,1.927970581050431e-05
19.0,50.0,20.0,6.0,-0.093563974,-0.09414405,0.000580076096344001,3.4248395,3.4238448,0.0009946966125489176,4.2860575,4.2857513,0.0003061722290036428
16.0,40.0,8.0,9.0,0.7407647,0.74077153,-6.852475433305472e-06,2.1142406,2.1141655,7.514636230476768e-05,2.6057193,2.6056492,7.012792663552148e-05
18.0,50.0,5.0,6.0,0.45171613,0.45181844,-0.00010231498855589605,3.3772178,3.3772016,1.616962280293066e-05,3.0787876,3.0789766,-0.00018903476867659919
16.0,20.0,5.0,10.0,0.8002705,0.80018866,8.183779891968168e-05,1.2716894,1.2714126,0.0002768149780274509,1.6067894,1.6062086,0.0005807505096435683
20.0,50.0,19.0,3.0,-0.41268677,-0.41384998,0.0011632148060607972,4.0366364,4.035125,0.0015113525390626492,3.9340127,3.9331,0.0009126514434814048
20.0,30.0,17.0,8.0,0.5309426,0.5307499,0.00019271884689331387,2.9210913,2.9210246,6.671813049319297e-05,3.4033942,3.40385,-0.00045577774047833586
20.0,20.0,15.0,9.0,0.6547502,0.65437496,0.0003752679281616711,2.561623,2.56275,-0.0011269035339354083,2.9192512,2.9204996,-0.0012483964630125577
18.0,20.0,4.0,8.0,0.8067173,0.8067185,-1.2234268188526798e-06,1.926095,1.9261293,-3.4291149902276885e-05,1.6892327,1.6891884,4.430702362068217e-05
18.0,50.0,4.0,6.0,0.45652914,0.45658162,-5.247952758791197e-05,3.3764791,3.376769,-0.0002898511352538158,3.0549998,3.055087,-8.717166137683918e-05
20.0,20.0,19.0,10.0,0.5016231,0.50067496,0.0009481340818786599,2.4565518,2.45965,-0.003098209762573134,3.4985669,3.5023,-0.003733134078979461
15.0,40.0,9.0,10.0,0.763355,0.7633896,-3.458329162597806e-05,1.8217118,1.8215876,0.00012417864074709684,2.6130433,2.6129618,8.150825805675055e-05
19.0,20.0,12.0,9.0,0.7410622,0.7409164,0.00014582391128536987,2.240108,2.2406082,-0.0005001868469238779,2.4588542,2.4593415,-0.0004873015441893003
16.0,50.0,10.0,9.0,0.59861255,0.59861624,-3.693079223654472e-06,2.5917473,2.5917284,1.8883935546831765e-05,3.3227758,3.3226426,0.00013324075927734214
19.0,50.0,7.0,4.0,0.26107442,0.26058754,0.00048688378997802095,3.8520741,3.8526146,-0.0005404537292479361,3.0609717,3.061598,-0.0006262630920410572
15.0,40.0,2.0,10.0,0.76330924,0.7632698,3.9440341186525174e-05,1.7791444,1.7792745,-0.00013009368133554133,2.3407269,2.3406713,5.55524169922883e-05
19.0,10.0,1.0,10.0,0.83621883,0.8363665,-0.00014766607666016895,1.5644702,1.5636462,0.0008239719284057756,1.4820614,1.4811822,0.0008791861083985442
16.0,40.0,9.0,9.0,0.7241629,0.7241702,-7.323394012437312e-06,2.1133034,2.1132312,7.2222927856469e-05,2.6610825,2.6610532,2.930617980956285e-05
16.0,50.0,11.0,9.0,0.57684344,0.57683986,3.5805326843441065e-06,2.5784478,2.5782692,0.00017861875610369893,3.382325,3.3821216,0.00020333400573724347
19.0,50.0,1.0,3.0,0.21013921,0.21043758,-0.0002983650074768196,3.9448628,3.9454017,-0.0005388574401856694,2.8313556,2.8316193,-0.0002637282531736673
16.0,30.0,3.0,9.0,0.797635,0.79770577,-7.075117446897483e-05,1.6494346,1.64933,0.00010456649780277161,1.8759397,1.8759189,2.082682952875281e-05
17.0,50.0,20.0,9.0,0.23768449,0.23765087,3.361829650880277e-05,2.6223152,2.621657,0.0006581683807374006,4.342435,4.3425984,-0.00016351688232418837
16.0,50.0,3.0,9.0,0.62789345,0.6278504,4.304787597653181e-05,2.6170273,2.6173432,-0.0003159172851563419,3.0630503,3.06309,-3.972991943346216e-05
20.0,40.0,3.0,1.0,0.289549,0.28972495,-0.00017595688934324283,4.0191126,4.02,-0.0008874130249019174,2.1992865,2.1996496,-0.00036313912353502786
16.0,50.0,15.0,9.0,0.44571227,0.44573465,-2.2381647491465095e-05,2.500375,2.4999325,0.00044253242492686695,3.676169,3.676037,0.0001319186096191416
18.0,30.0,13.0,9.0,0.7308679,0.73080266,6.526230606074268e-05,2.2415824,2.2417703,-0.00018790635375998122,2.7738757,2.7740948,-0.0002190866516111889
20.0,20.0,4.0,5.0,0.73543507,0.73555,-0.00011493139266971486,2.8717713,2.8719,-0.00012866439819347875,1.747652,1.747675,-2.294616699227703e-05
15.0,50.0,5.0,10.0,0.6785757,0.67903036,-0.00045466543899541634,2.3352544,2.336023,-0.0007685692291259372,3.06471,3.0665302,-0.00182029819030749
19.0,10.0,6.0,10.0,0.8088971,0.80870855,0.0001885280372619924,1.7711535,1.771166,-1.2549987792986883e-05,1.7486557,1.7486559,-2.2315826408991768e-07
19.0,50.0,8.0,4.0,0.23665339,0.23665598,-2.5924534606813765e-06,3.8445642,3.8445184,4.57994476317225e-05,3.1007223,3.1005929,0.00012941292724599762
19.0,30.0,2.0,5.0,0.69660026,0.6966612,-6.094164962766602e-05,2.8239608,2.8239186,4.218109741227494e-05,1.9345467,1.9345295,1.7209060668932352e-05
16.0,50.0,14.0,9.0,0.485103,0.48511103,-8.018868713377536e-06,2.5233972,2.523192,0.00020520726013195656,3.594291,3.5941584,0.00013257175598146986
20.0,30.0,15.0,7.0,0.53975886,0.5395,0.0002588610649109091,3.0351124,3.0353749,-0.0002625190185545634,3.0833848,3.08375,-0.00036524772644064285
